#,Date & Time,Air Temperature (°C),Globe Temperature (°C),Air Velocity (m/s)
559,5/2/2025 8:22,24.534,24.418,0.002
560,5/2/2025 8:22,24.534,24.418,0.002
561,5/2/2025 8:22,24.534,24.418,0.002
562,5/2/2025 8:22,24.532,24.418,0.002
563,5/2/2025 8:22,24.532,24.418,0.002
564,5/2/2025 8:22,24.532,24.418,0.002
565,5/2/2025 8:22,24.532,24.418,0.002
566,5/2/2025 8:22,24.532,24.418,0.002
567,5/2/2025 8:22,24.532,24.418,0.002
568,5/2/2025 8:22,24.531,24.418,0.002
569,5/2/2025 8:22,24.531,24.418,0.002
570,5/2/2025 8:22,24.531,24.418,0.002
571,5/2/2025 8:22,24.531,24.418,0.002
572,5/2/2025 8:22,24.531,24.418,0.002
573,5/2/2025 8:22,24.531,24.418,0.002
574,5/2/2025 8:22,24.531,24.416,0.002
575,5/2/2025 8:22,24.529,24.416,0.002
576,5/2/2025 8:22,24.529,24.416,0.002
577,5/2/2025 8:22,24.529,24.416,0.002
578,5/2/2025 8:22,24.529,24.416,0.002
579,5/2/2025 8:22,24.529,24.416,0.002
580,5/2/2025 8:22,24.529,24.416,0.002
581,5/2/2025 8:22,24.529,24.416,0.002
582,5/2/2025 8:22,24.528,24.416,0.002
583,5/2/2025 8:22,24.528,24.416,0.002
584,5/2/2025 8:22,24.528,24.416,0.002
585,5/2/2025 8:22,24.528,24.416,0.002
586,5/2/2025 8:22,24.528,24.416,0.002
587,5/2/2025 8:22,24.528,24.416,0.002
588,5/2/2025 8:22,24.526,24.415,0.002
589,5/2/2025 8:22,24.526,24.415,0.003
590,5/2/2025 8:22,24.526,24.415,0.008
591,5/2/2025 8:22,24.526,24.415,0.012
592,5/2/2025 8:22,24.526,24.415,0.01
593,5/2/2025 8:22,24.526,24.415,0.003
594,5/2/2025 8:22,24.526,24.415,0.002
595,5/2/2025 8:22,24.526,24.415,0.002
596,5/2/2025 8:22,24.526,24.415,0.002
597,5/2/2025 8:22,24.525,24.415,0.002
598,5/2/2025 8:22,24.525,24.415,0.002
599,5/2/2025 8:22,24.525,24.415,0.002
600,5/2/2025 8:22,24.525,24.415,0.002
601,5/2/2025 8:22,24.525,24.415,0.002
602,5/2/2025 8:22,24.525,24.413,0.002
603,5/2/2025 8:22,24.525,24.413,0.002
604,5/2/2025 8:22,24.525,24.413,0.002
605,5/2/2025 8:22,24.525,24.413,0.002
606,5/2/2025 8:22,24.523,24.413,0.002
607,5/2/2025 8:22,24.523,24.413,0.002
608,5/2/2025 8:22,24.523,24.413,0.002
609,5/2/2025 8:22,24.523,24.413,0.002
610,5/2/2025 8:22,24.523,24.413,0.002
611,5/2/2025 8:22,24.523,24.413,0.002
612,5/2/2025 8:22,24.522,24.413,0.002
613,5/2/2025 8:23,24.522,24.413,0.002
614,5/2/2025 8:23,24.522,24.413,0.002
615,5/2/2025 8:23,24.522,24.413,0.002
616,5/2/2025 8:23,24.522,24.412,0.002
617,5/2/2025 8:23,24.522,24.412,0.002
618,5/2/2025 8:23,24.52,24.412,0.002
619,5/2/2025 8:23,24.52,24.412,0.002
620,5/2/2025 8:23,24.52,24.412,0.002
621,5/2/2025 8:23,24.52,24.412,0.002
622,5/2/2025 8:23,24.52,24.412,0.002
623,5/2/2025 8:23,24.52,24.412,0.002
624,5/2/2025 8:23,24.52,24.412,0.002
625,5/2/2025 8:23,24.52,24.412,0.002
626,5/2/2025 8:23,24.519,24.412,0.002
627,5/2/2025 8:23,24.519,24.412,0.002
628,5/2/2025 8:23,24.519,24.412,0.002
629,5/2/2025 8:23,24.519,24.412,0.002
630,5/2/2025 8:23,24.519,24.412,0.002
631,5/2/2025 8:23,24.519,24.412,0.002
632,5/2/2025 8:23,24.519,24.412,0.002
633,5/2/2025 8:23,24.519,24.412,0.002
634,5/2/2025 8:23,24.517,24.412,0.002
635,5/2/2025 8:23,24.517,24.412,0.002
636,5/2/2025 8:23,24.517,24.412,0.002
637,5/2/2025 8:23,24.517,24.412,0.002
638,5/2/2025 8:23,24.517,24.412,0.002
639,5/2/2025 8:23,24.517,24.41,0.002
640,5/2/2025 8:23,24.517,24.41,0.002
641,5/2/2025 8:23,24.517,24.41,0.002
642,5/2/2025 8:23,24.517,24.41,0.002
643,5/2/2025 8:23,24.516,24.41,0.002
644,5/2/2025 8:23,24.516,24.41,0.002
645,5/2/2025 8:23,24.516,24.41,0.002
646,5/2/2025 8:23,24.516,24.41,0.002
647,5/2/2025 8:23,24.516,24.41,0.002
648,5/2/2025 8:23,24.516,24.41,0.002
649,5/2/2025 8:23,24.516,24.41,0.002
650,5/2/2025 8:23,24.516,24.41,0.002
651,5/2/2025 8:23,24.516,24.41,0.002
652,5/2/2025 8:23,24.516,24.41,0.002
653,5/2/2025 8:23,24.514,24.41,0.002
654,5/2/2025 8:23,24.514,24.41,0.002
655,5/2/2025 8:23,24.514,24.41,0.002
656,5/2/2025 8:23,24.514,24.41,0.002
657,5/2/2025 8:23,24.514,24.41,0.002
658,5/2/2025 8:23,24.514,24.41,0.002
659,5/2/2025 8:23,24.514,24.41,0.002
660,5/2/2025 8:23,24.514,24.41,0.002
661,5/2/2025 8:23,24.514,24.41,0.002
662,5/2/2025 8:23,24.514,24.41,0.002
663,5/2/2025 8:23,24.514,24.41,0.002
664,5/2/2025 8:23,24.514,24.41,0.002
665,5/2/2025 8:23,24.513,24.409,0.002
666,5/2/2025 8:23,24.513,24.409,0.002
667,5/2/2025 8:23,24.513,24.409,0.002
668,5/2/2025 8:23,24.513,24.409,0.002
669,5/2/2025 8:23,24.513,24.409,0.002
670,5/2/2025 8:23,24.513,24.409,0.002
671,5/2/2025 8:23,24.513,24.409,0.002
672,5/2/2025 8:23,24.513,24.409,0.002
673,5/2/2025 8:24,24.511,24.409,0.002
674,5/2/2025 8:24,24.511,24.409,0.002
675,5/2/2025 8:24,24.511,24.409,0.002
676,5/2/2025 8:24,24.511,24.409,0.002
677,5/2/2025 8:24,24.511,24.409,0.002
678,5/2/2025 8:24,24.511,24.409,0.002
679,5/2/2025 8:24,24.511,24.409,0.002
680,5/2/2025 8:24,24.511,24.409,0.002
681,5/2/2025 8:24,24.511,24.409,0.002
682,5/2/2025 8:24,24.511,24.409,0.002
683,5/2/2025 8:24,24.51,24.409,0.002
684,5/2/2025 8:24,24.51,24.407,0.002
685,5/2/2025 8:24,24.51,24.407,0.002
686,5/2/2025 8:24,24.51,24.407,0.002
687,5/2/2025 8:24,24.51,24.407,0.002
688,5/2/2025 8:24,24.51,24.407,0.002
689,5/2/2025 8:24,24.51,24.407,0.002
690,5/2/2025 8:24,24.51,24.407,0.002
691,5/2/2025 8:24,24.51,24.407,0.002
692,5/2/2025 8:24,24.51,24.407,0.002
693,5/2/2025 8:24,24.51,24.407,0.002
694,5/2/2025 8:24,24.508,24.407,0.002
695,5/2/2025 8:24,24.508,24.407,0.002
696,5/2/2025 8:24,24.508,24.407,0.002
697,5/2/2025 8:24,24.508,24.407,0.002
698,5/2/2025 8:24,24.508,24.407,0.002
699,5/2/2025 8:24,24.508,24.407,0.002
700,5/2/2025 8:24,24.508,24.407,0.002
701,5/2/2025 8:24,24.508,24.407,0.002
702,5/2/2025 8:24,24.508,24.407,0.002
703,5/2/2025 8:24,24.508,24.407,0.002
704,5/2/2025 8:24,24.508,24.407,0.002
705,5/2/2025 8:24,24.508,24.407,0.002
706,5/2/2025 8:24,24.508,24.407,0.002
707,5/2/2025 8:24,24.507,24.407,0.002
708,5/2/2025 8:24,24.507,24.407,0.002
709,5/2/2025 8:24,24.507,24.407,0.002
710,5/2/2025 8:24,24.507,24.407,0.002
711,5/2/2025 8:24,24.507,24.407,0.002
712,5/2/2025 8:24,24.507,24.407,0.002
713,5/2/2025 8:24,24.507,24.407,0.002
714,5/2/2025 8:24,24.507,24.407,0.002
715,5/2/2025 8:24,24.507,24.407,0.002
716,5/2/2025 8:24,24.507,24.407,0.002
717,5/2/2025 8:24,24.507,24.407,0.002
718,5/2/2025 8:24,24.507,24.407,0.002
719,5/2/2025 8:24,24.507,24.407,0.002
720,5/2/2025 8:24,24.507,24.407,0.002
721,5/2/2025 8:24,24.507,24.407,0.002
722,5/2/2025 8:24,24.507,24.407,0.01
723,5/2/2025 8:24,24.507,24.409,0.017
724,5/2/2025 8:24,24.505,24.409,0.034
725,5/2/2025 8:24,24.505,24.409,0.044
726,5/2/2025 8:24,24.505,24.409,0.006
727,5/2/2025 8:24,24.505,24.409,0.027
728,5/2/2025 8:24,24.505,24.409,0.042
729,5/2/2025 8:24,24.505,24.409,0.057
730,5/2/2025 8:24,24.505,24.409,0.06
731,5/2/2025 8:24,24.505,24.409,0.048
732,5/2/2025 8:24,24.505,24.409,0.059
733,5/2/2025 8:25,24.505,24.409,0.058
734,5/2/2025 8:25,24.505,24.409,0.05
735,5/2/2025 8:25,24.505,24.409,0.06
736,5/2/2025 8:25,24.505,24.409,0.067
737,5/2/2025 8:25,24.505,24.41,0.077
738,5/2/2025 8:25,24.505,24.41,0.075
739,5/2/2025 8:25,24.505,24.412,0.075
740,5/2/2025 8:25,24.505,24.412,0.071
741,5/2/2025 8:25,24.505,24.413,0.069
742,5/2/2025 8:25,24.505,24.413,0.065
743,5/2/2025 8:25,24.505,24.413,0.078
744,5/2/2025 8:25,24.505,24.413,0.076
745,5/2/2025 8:25,24.505,24.413,0.077
746,5/2/2025 8:25,24.505,24.413,0.067
747,5/2/2025 8:25,24.505,24.413,0.063
748,5/2/2025 8:25,24.505,24.412,0.063
749,5/2/2025 8:25,24.505,24.412,0.059
750,5/2/2025 8:25,24.505,24.412,0.033
751,5/2/2025 8:25,24.505,24.41,0.052
752,5/2/2025 8:25,24.505,24.41,0.047
753,5/2/2025 8:25,24.505,24.41,0.039
754,5/2/2025 8:25,24.505,24.409,0.053
755,5/2/2025 8:25,24.505,24.409,0.039
756,5/2/2025 8:25,24.505,24.409,0.003
757,5/2/2025 8:25,24.505,24.407,0.002
758,5/2/2025 8:25,24.505,24.407,0.012
759,5/2/2025 8:25,24.505,24.407,0.002
760,5/2/2025 8:25,24.505,24.407,0.002
761,5/2/2025 8:25,24.505,24.407,0.002
762,5/2/2025 8:25,24.505,24.407,0.002
763,5/2/2025 8:25,24.505,24.407,0.002
764,5/2/2025 8:25,24.505,24.407,0.002
765,5/2/2025 8:25,24.505,24.407,0.002
766,5/2/2025 8:25,24.505,24.407,0.023
767,5/2/2025 8:25,24.505,24.407,0.04
768,5/2/2025 8:25,24.505,24.407,0.036
769,5/2/2025 8:25,24.505,24.407,0.025
770,5/2/2025 8:25,24.505,24.409,0.003
771,5/2/2025 8:25,24.505,24.409,0.034
772,5/2/2025 8:25,24.505,24.409,0.042
773,5/2/2025 8:25,24.505,24.41,0.014
774,5/2/2025 8:25,24.505,24.41,0.033
775,5/2/2025 8:25,24.505,24.41,0.012
776,5/2/2025 8:25,24.505,24.412,0.003
777,5/2/2025 8:25,24.505,24.412,0.002
778,5/2/2025 8:25,24.505,24.412,0.002
779,5/2/2025 8:25,24.505,24.412,0.002
780,5/2/2025 8:25,24.505,24.412,0.002
781,5/2/2025 8:25,24.505,24.412,0.002
782,5/2/2025 8:25,24.505,24.412,0.002
783,5/2/2025 8:25,24.505,24.412,0.002
784,5/2/2025 8:25,24.507,24.412,0.002
785,5/2/2025 8:25,24.507,24.412,0.002
786,5/2/2025 8:25,24.507,24.412,0.002
787,5/2/2025 8:25,24.507,24.412,0.002
788,5/2/2025 8:25,24.507,24.412,0.002
789,5/2/2025 8:25,24.507,24.412,0.002
790,5/2/2025 8:25,24.507,24.412,0.002
791,5/2/2025 8:25,24.507,24.412,0.002
792,5/2/2025 8:25,24.507,24.412,0.002
793,5/2/2025 8:26,24.507,24.412,0.014
794,5/2/2025 8:26,24.507,24.413,0.014
795,5/2/2025 8:26,24.507,24.413,0.002
796,5/2/2025 8:26,24.508,24.413,0.002
797,5/2/2025 8:26,24.508,24.413,0.002
798,5/2/2025 8:26,24.508,24.413,0.002
799,5/2/2025 8:26,24.508,24.415,0.002
800,5/2/2025 8:26,24.508,24.415,0.002
801,5/2/2025 8:26,24.508,24.415,0.002
802,5/2/2025 8:26,24.508,24.415,0.002
803,5/2/2025 8:26,24.508,24.415,0.002
804,5/2/2025 8:26,24.51,24.415,0.027
805,5/2/2025 8:26,24.51,24.415,0.01
806,5/2/2025 8:26,24.51,24.416,0.002
807,5/2/2025 8:26,24.51,24.416,0.008
808,5/2/2025 8:26,24.51,24.416,0.008
809,5/2/2025 8:26,24.51,24.416,0.016
810,5/2/2025 8:26,24.51,24.418,0.019
811,5/2/2025 8:26,24.51,24.418,0.015
812,5/2/2025 8:26,24.511,24.418,0.008
813,5/2/2025 8:26,24.511,24.418,0.002
814,5/2/2025 8:26,24.511,24.418,0.002
815,5/2/2025 8:26,24.511,24.418,0.002
816,5/2/2025 8:26,24.511,24.419,0.002
817,5/2/2025 8:26,24.511,24.419,0.002
818,5/2/2025 8:26,24.511,24.419,0.003
819,5/2/2025 8:26,24.513,24.419,0.002
820,5/2/2025 8:26,24.513,24.419,0.002
821,5/2/2025 8:26,24.513,24.419,0.002
822,5/2/2025 8:26,24.513,24.421,0.002
823,5/2/2025 8:26,24.513,24.421,0.002
824,5/2/2025 8:26,24.513,24.421,0.002
825,5/2/2025 8:26,24.513,24.421,0.002
826,5/2/2025 8:26,24.513,24.421,0.002
827,5/2/2025 8:26,24.514,24.421,0.002
828,5/2/2025 8:26,24.514,24.422,0.002
829,5/2/2025 8:26,24.514,24.422,0.002
830,5/2/2025 8:26,24.514,24.422,0.002
831,5/2/2025 8:26,24.514,24.422,0.002
832,5/2/2025 8:26,24.514,24.422,0.002
833,5/2/2025 8:26,24.514,24.422,0.002
834,5/2/2025 8:26,24.514,24.422,0.002
835,5/2/2025 8:26,24.516,24.422,0.002
836,5/2/2025 8:26,24.516,24.422,0.002
837,5/2/2025 8:26,24.516,24.422,0.002
838,5/2/2025 8:26,24.516,24.422,0.002
839,5/2/2025 8:26,24.516,24.422,0.002
840,5/2/2025 8:26,24.516,24.422,0.012
841,5/2/2025 8:26,24.516,24.424,0.051
842,5/2/2025 8:26,24.516,24.424,0.027
843,5/2/2025 8:26,24.517,24.424,0.016
844,5/2/2025 8:26,24.517,24.422,0.029
845,5/2/2025 8:26,24.517,24.422,0.016
846,5/2/2025 8:26,24.517,24.422,0.002
847,5/2/2025 8:26,24.517,24.422,0.002
848,5/2/2025 8:26,24.517,24.422,0.014
849,5/2/2025 8:26,24.517,24.422,0.006
850,5/2/2025 8:26,24.517,24.422,0.019
851,5/2/2025 8:26,24.517,24.422,0.044
852,5/2/2025 8:26,24.519,24.422,0.032
853,5/2/2025 8:27,24.519,24.422,0.019
854,5/2/2025 8:27,24.519,24.422,0.012
855,5/2/2025 8:27,24.519,24.422,0.003
856,5/2/2025 8:27,24.519,24.422,0.002
857,5/2/2025 8:27,24.519,24.422,0.003
858,5/2/2025 8:27,24.519,24.422,0.002
859,5/2/2025 8:27,24.519,24.422,0.002
860,5/2/2025 8:27,24.519,24.422,0.002
861,5/2/2025 8:27,24.519,24.422,0.002
862,5/2/2025 8:27,24.519,24.422,0.002
863,5/2/2025 8:27,24.519,24.422,0.002
864,5/2/2025 8:27,24.519,24.422,0.002
865,5/2/2025 8:27,24.52,24.422,0.002
866,5/2/2025 8:27,24.52,24.421,0.002
867,5/2/2025 8:27,24.52,24.421,0.002
868,5/2/2025 8:27,24.52,24.421,0.002
869,5/2/2025 8:27,24.52,24.421,0.002
870,5/2/2025 8:27,24.52,24.421,0.006
871,5/2/2025 8:27,24.52,24.421,0.002
872,5/2/2025 8:27,24.52,24.421,0.002
873,5/2/2025 8:27,24.52,24.419,0.002
874,5/2/2025 8:27,24.52,24.419,0.002
875,5/2/2025 8:27,24.52,24.419,0.002
876,5/2/2025 8:27,24.52,24.419,0.002
877,5/2/2025 8:27,24.52,24.419,0.002
878,5/2/2025 8:27,24.52,24.419,0.002
879,5/2/2025 8:27,24.52,24.419,0.002
880,5/2/2025 8:27,24.52,24.419,0.002
881,5/2/2025 8:27,24.52,24.419,0.002
882,5/2/2025 8:27,24.52,24.421,0.002
883,5/2/2025 8:27,24.52,24.421,0.002
884,5/2/2025 8:27,24.52,24.421,0.002
885,5/2/2025 8:27,24.52,24.421,0.002
886,5/2/2025 8:27,24.52,24.421,0.002
887,5/2/2025 8:27,24.52,24.421,0.002
888,5/2/2025 8:27,24.52,24.421,0.002
889,5/2/2025 8:27,24.52,24.421,0.002
890,5/2/2025 8:27,24.52,24.421,0.002
891,5/2/2025 8:27,24.52,24.422,0.002
892,5/2/2025 8:27,24.52,24.422,0.002
893,5/2/2025 8:27,24.52,24.422,0.002
894,5/2/2025 8:27,24.52,24.422,0.002
895,5/2/2025 8:27,24.522,24.422,0.002
896,5/2/2025 8:27,24.522,24.422,0.002
897,5/2/2025 8:27,24.522,24.422,0.002
898,5/2/2025 8:27,24.522,24.422,0.002
899,5/2/2025 8:27,24.522,24.422,0.002
900,5/2/2025 8:27,24.522,24.422,0.002
901,5/2/2025 8:27,24.522,24.422,0.002
902,5/2/2025 8:27,24.522,24.422,0.002
903,5/2/2025 8:27,24.522,24.422,0.002
904,5/2/2025 8:27,24.522,24.422,0.002
905,5/2/2025 8:27,24.522,24.422,0.002
906,5/2/2025 8:27,24.522,24.422,0.002
907,5/2/2025 8:27,24.522,24.422,0.002
908,5/2/2025 8:27,24.522,24.422,0.002
909,5/2/2025 8:27,24.522,24.422,0.002
910,5/2/2025 8:27,24.522,24.422,0.002
911,5/2/2025 8:27,24.522,24.422,0.002
912,5/2/2025 8:27,24.522,24.422,0.002
913,5/2/2025 8:28,24.522,24.422,0.002
914,5/2/2025 8:28,24.522,24.422,0.002
915,5/2/2025 8:28,24.522,24.422,0.002
916,5/2/2025 8:28,24.522,24.424,0.002
917,5/2/2025 8:28,24.522,24.424,0.002
918,5/2/2025 8:28,24.522,24.424,0.002
919,5/2/2025 8:28,24.522,24.424,0.002
920,5/2/2025 8:28,24.522,24.424,0.002
921,5/2/2025 8:28,24.522,24.424,0.002
922,5/2/2025 8:28,24.522,24.424,0.002
923,5/2/2025 8:28,24.522,24.425,0.002
924,5/2/2025 8:28,24.522,24.425,0.002
925,5/2/2025 8:28,24.523,24.425,0.002
926,5/2/2025 8:28,24.523,24.425,0.002
927,5/2/2025 8:28,24.523,24.425,0.002
928,5/2/2025 8:28,24.523,24.427,0.002
929,5/2/2025 8:28,24.523,24.427,0.002
930,5/2/2025 8:28,24.523,24.427,0.002
931,5/2/2025 8:28,24.523,24.427,0.002
932,5/2/2025 8:28,24.523,24.427,0.002
933,5/2/2025 8:28,24.523,24.427,0.002
934,5/2/2025 8:28,24.523,24.427,0.002
935,5/2/2025 8:28,24.523,24.428,0.002
936,5/2/2025 8:28,24.523,24.428,0.002
937,5/2/2025 8:28,24.523,24.428,0.002
938,5/2/2025 8:28,24.523,24.428,0.002
939,5/2/2025 8:28,24.523,24.428,0.003
940,5/2/2025 8:28,24.523,24.428,0.013
941,5/2/2025 8:28,24.523,24.428,0.016
942,5/2/2025 8:28,24.523,24.428,0.017
943,5/2/2025 8:28,24.523,24.428,0.008
944,5/2/2025 8:28,24.523,24.428,0.002
945,5/2/2025 8:28,24.523,24.428,0.002
946,5/2/2025 8:28,24.523,24.428,0.008
947,5/2/2025 8:28,24.523,24.43,0.013
948,5/2/2025 8:28,24.523,24.43,0.017
949,5/2/2025 8:28,24.523,24.43,0.022
950,5/2/2025 8:28,24.523,24.43,0.024
951,5/2/2025 8:28,24.523,24.43,0.02
952,5/2/2025 8:28,24.523,24.43,0.018
953,5/2/2025 8:28,24.523,24.43,0.012
954,5/2/2025 8:28,24.523,24.43,0.006
955,5/2/2025 8:28,24.523,24.43,0.011
956,5/2/2025 8:28,24.523,24.43,0.007
957,5/2/2025 8:28,24.523,24.43,0.006
958,5/2/2025 8:28,24.523,24.43,0.006
959,5/2/2025 8:28,24.523,24.43,0.005
960,5/2/2025 8:28,24.523,24.43,0.004
961,5/2/2025 8:28,24.523,24.431,0.002
962,5/2/2025 8:28,24.523,24.431,0.002
963,5/2/2025 8:28,24.523,24.43,0.002
964,5/2/2025 8:28,24.523,24.43,0.002
965,5/2/2025 8:28,24.523,24.43,0.002
966,5/2/2025 8:28,24.523,24.43,0.002
967,5/2/2025 8:28,24.523,24.43,0.002
968,5/2/2025 8:28,24.523,24.43,0.002
969,5/2/2025 8:28,24.523,24.43,0.002
970,5/2/2025 8:28,24.523,24.43,0.002
971,5/2/2025 8:28,24.523,24.43,0.002
972,5/2/2025 8:28,24.523,24.43,0.002
973,5/2/2025 8:29,24.523,24.43,0.002
974,5/2/2025 8:29,24.523,24.43,0.002
975,5/2/2025 8:29,24.523,24.43,0.002
976,5/2/2025 8:29,24.523,24.43,0.002
977,5/2/2025 8:29,24.523,24.43,0.002
978,5/2/2025 8:29,24.523,24.43,0.002
979,5/2/2025 8:29,24.523,24.43,0.002
980,5/2/2025 8:29,24.523,24.43,0.002
981,5/2/2025 8:29,24.523,24.43,0.002
982,5/2/2025 8:29,24.523,24.43,0.002
983,5/2/2025 8:29,24.523,24.428,0.002
984,5/2/2025 8:29,24.523,24.43,0.002
985,5/2/2025 8:29,24.523,24.43,0.002
986,5/2/2025 8:29,24.523,24.43,0.002
987,5/2/2025 8:29,24.523,24.43,0.002
988,5/2/2025 8:29,24.523,24.43,0.002
989,5/2/2025 8:29,24.523,24.43,0.002
990,5/2/2025 8:29,24.523,24.43,0.002
991,5/2/2025 8:29,24.523,24.43,0.002
992,5/2/2025 8:29,24.523,24.43,0.002
993,5/2/2025 8:29,24.523,24.43,0.002
994,5/2/2025 8:29,24.523,24.43,0.002
995,5/2/2025 8:29,24.523,24.43,0.002
996,5/2/2025 8:29,24.523,24.43,0.002
997,5/2/2025 8:29,24.523,24.43,0.002
998,5/2/2025 8:29,24.523,24.43,0.002
999,5/2/2025 8:29,24.523,24.43,0.002
1000,5/2/2025 8:29,24.523,24.428,0.002
1001,5/2/2025 8:29,24.523,24.428,0.002
1002,5/2/2025 8:29,24.523,24.428,0.002
1003,5/2/2025 8:29,24.523,24.428,0.002
1004,5/2/2025 8:29,24.523,24.428,0.002
1005,5/2/2025 8:29,24.523,24.428,0.002
1006,5/2/2025 8:29,24.523,24.428,0.002
1007,5/2/2025 8:29,24.523,24.428,0.002
1008,5/2/2025 8:29,24.523,24.428,0.002
1009,5/2/2025 8:29,24.523,24.428,0.002
1010,5/2/2025 8:29,24.523,24.428,0.002
1011,5/2/2025 8:29,24.523,24.428,0.002
1012,5/2/2025 8:29,24.523,24.428,0.002
1013,5/2/2025 8:29,24.523,24.428,0.002
1014,5/2/2025 8:29,24.523,24.428,0.002
1015,5/2/2025 8:29,24.523,24.428,0.002
1016,5/2/2025 8:29,24.523,24.428,0.002
1017,5/2/2025 8:29,24.523,24.427,0.002
1018,5/2/2025 8:29,24.523,24.427,0.002
1019,5/2/2025 8:29,24.523,24.427,0.002
1020,5/2/2025 8:29,24.523,24.427,0.002
1021,5/2/2025 8:29,24.523,24.427,0.002
1022,5/2/2025 8:29,24.523,24.427,0.002
1023,5/2/2025 8:29,24.523,24.427,0.002
1024,5/2/2025 8:29,24.523,24.427,0.002
1025,5/2/2025 8:29,24.523,24.427,0.002
1026,5/2/2025 8:29,24.523,24.427,0.002
1027,5/2/2025 8:29,24.523,24.427,0.002
1028,5/2/2025 8:29,24.523,24.427,0.002
1029,5/2/2025 8:29,24.523,24.427,0.002
1030,5/2/2025 8:29,24.523,24.427,0.002
1031,5/2/2025 8:29,24.522,24.427,0.002
1032,5/2/2025 8:29,24.522,24.427,0.047
1033,5/2/2025 8:30,24.522,24.427,0.048
1034,5/2/2025 8:30,24.522,24.427,0.019
1035,5/2/2025 8:30,24.522,24.425,0.002
1036,5/2/2025 8:30,24.522,24.425,0.002
1037,5/2/2025 8:30,24.522,24.425,0.002
1038,5/2/2025 8:30,24.522,24.425,0.002
1039,5/2/2025 8:30,24.522,24.425,0.002
1040,5/2/2025 8:30,24.522,24.425,0.002
1041,5/2/2025 8:30,24.522,24.425,0.002
1042,5/2/2025 8:30,24.522,24.425,0.002
1043,5/2/2025 8:30,24.522,24.425,0.002
1044,5/2/2025 8:30,24.522,24.425,0.002
1045,5/2/2025 8:30,24.522,24.425,0.002
1046,5/2/2025 8:30,24.522,24.425,0.002
1047,5/2/2025 8:30,24.522,24.425,0.002
1048,5/2/2025 8:30,24.522,24.425,0.002
1049,5/2/2025 8:30,24.522,24.425,0.002
1050,5/2/2025 8:30,24.522,24.425,0.002
1051,5/2/2025 8:30,24.522,24.425,0.002
1052,5/2/2025 8:30,24.522,24.425,0.002
1053,5/2/2025 8:30,24.522,24.425,0.002
1054,5/2/2025 8:30,24.522,24.424,0.002
1055,5/2/2025 8:30,24.52,24.424,0.002
1056,5/2/2025 8:30,24.52,24.424,0.002
1057,5/2/2025 8:30,24.52,24.424,0.009
1058,5/2/2025 8:30,24.52,24.424,0.006
1059,5/2/2025 8:30,24.52,24.424,0.002
1060,5/2/2025 8:30,24.52,24.424,0.002
1061,5/2/2025 8:30,24.52,24.424,0.002
1062,5/2/2025 8:30,24.52,24.424,0.002
1063,5/2/2025 8:30,24.52,24.424,0.002
1064,5/2/2025 8:30,24.52,24.424,0.007
1065,5/2/2025 8:30,24.52,24.424,0.002
1066,5/2/2025 8:30,24.52,24.424,0.002
1067,5/2/2025 8:30,24.52,24.424,0.002
1068,5/2/2025 8:30,24.52,24.424,0.002
1069,5/2/2025 8:30,24.52,24.424,0.002
1070,5/2/2025 8:30,24.52,24.424,0.002
1071,5/2/2025 8:30,24.52,24.424,0.002
1072,5/2/2025 8:30,24.52,24.422,0.003
1073,5/2/2025 8:30,24.52,24.422,0.006
1074,5/2/2025 8:30,24.519,24.422,0.003
1075,5/2/2025 8:30,24.519,24.422,0.008
1076,5/2/2025 8:30,24.519,24.422,0.007
1077,5/2/2025 8:30,24.519,24.422,0.002
1078,5/2/2025 8:30,24.519,24.422,0.014
1079,5/2/2025 8:30,24.519,24.422,0.003
1080,5/2/2025 8:30,24.519,24.422,0.002
1081,5/2/2025 8:30,24.519,24.422,0.002
1082,5/2/2025 8:30,24.519,24.422,0.004
1083,5/2/2025 8:30,24.519,24.422,0.003
1084,5/2/2025 8:30,24.519,24.422,0.006
1085,5/2/2025 8:30,24.519,24.422,0.018
1086,5/2/2025 8:30,24.519,24.421,0.007
1087,5/2/2025 8:30,24.519,24.421,0.002
1088,5/2/2025 8:30,24.519,24.421,0.002
1089,5/2/2025 8:30,24.519,24.421,0.002
1090,5/2/2025 8:30,24.517,24.421,0.002
1091,5/2/2025 8:30,24.517,24.421,0.002
1092,5/2/2025 8:30,24.517,24.421,0.002
1093,5/2/2025 8:31,24.517,24.421,0.002
1094,5/2/2025 8:31,24.517,24.421,0.002
1095,5/2/2025 8:31,24.517,24.421,0.002
1096,5/2/2025 8:31,24.517,24.421,0.002
1097,5/2/2025 8:31,24.517,24.421,0.002
1098,5/2/2025 8:31,24.517,24.421,0.002
1099,5/2/2025 8:31,24.517,24.419,0.002
1100,5/2/2025 8:31,24.517,24.419,0.002
1101,5/2/2025 8:31,24.517,24.419,0.005
1102,5/2/2025 8:31,24.516,24.419,0.002
1103,5/2/2025 8:31,24.516,24.419,0.002
1104,5/2/2025 8:31,24.516,24.419,0.002
1105,5/2/2025 8:31,24.516,24.419,0.002
1106,5/2/2025 8:31,24.516,24.419,0.002
1107,5/2/2025 8:31,24.516,24.419,0.002
1108,5/2/2025 8:31,24.516,24.419,0.002
1109,5/2/2025 8:31,24.516,24.418,0.002
1110,5/2/2025 8:31,24.516,24.418,0.002
1111,5/2/2025 8:31,24.516,24.418,0.028
